WorkerId,Input.wordnet_id,Input.class_index,Input.feature_index,Input.feature_rank,Answer.main,Answer.confidence,Answer.reasons
264,n02109047,246,1634,3,separate_object,4.0,focus is on collar which is not a part of dog
185,n02109047,246,1708,4,main_object,3.0,Red focus is on dog.
52,n02109047,246,1708,4,main_object,4.0,focus is on body of Great Dane
63,n02109047,246,1708,4,main_object,5.0,focus is on Great Dane
234,n02109047,246,1708,4,main_object,4.0,The main object is Great Dane whose some part got focus.
82,n02109047,246,1708,4,main_object,4.0,Focus is on the elbow and thigh of the Great Dane.
185,n02109047,246,747,5,main_object,3.0,Red focus is on dog.
82,n02109047,246,747,5,main_object,4.0,Focus is on the eyes and the side of the Great Dane.
234,n02109047,246,747,5,main_object,4.0,The main object is Great Dane whose some part got focus.
63,n02109047,246,747,5,main_object,5.0,focus is on face which is a part of Great Dane dog
52,n02109047,246,747,5,main_object,4.0,focus is on face of Great Dane
142,n02109525,247,767,1,main_object,5.0,Focus is on the neck and middle part of the body of the St Bernard dog.
63,n02109525,247,767,1,main_object,5.0,focus is on the part of Saint Bernard
52,n02109525,247,767,1,main_object,5.0,"Focus is on some part of the Saint Bernard, St Bernard"
121,n02109525,247,767,1,main_object,5.0,Focus is on the stomach of the Saint Bernard
186,n02109525,247,767,1,main_object,5.0,"focus is on main body part of Saint Bernard,"
142,n02109525,247,748,2,main_object,5.0,Focus is on the face of the St Bernard dog.
247,n02109525,247,748,2,main_object,4.0,Focused on main object
229,n02109525,247,748,2,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on saint bernard dog.
121,n02109525,247,748,2,main_object,5.0,Focus is on the eyes of Saint Bernard
136,n02109525,247,748,2,main_object,3.0,focus is on face which is a part of Saint Bernard
52,n02109525,247,2003,3,main_object,5.0,Focus is on some part of the main object Saint Bernard.
233,n02109525,247,2003,3,main_object,2.0,Focus is on the dogs
121,n02109525,247,2003,3,main_object,5.0,Focus is on the mouth of Saint Bernard
142,n02109525,247,2003,3,main_object,5.0,Focus is on the face of the St Bernard dog.
22,n02109525,247,2003,3,main_object,4.0,focus is on face part of the saint bernard
229,n02109525,247,303,4,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on saint bernard dog.
23,n02109525,247,303,4,main_object,5.0,focus is on face of Saint Bernard
63,n02109525,247,303,4,main_object,5.0,focus is on nose which is a part of Saint Bernard
52,n02109525,247,303,4,main_object,5.0,"Focus is on some part of the Saint Bernard, St Bernard"
234,n02109525,247,303,4,main_object,4.0,The main obect is Saint Bernard whose some part got focus.
136,n02109525,247,1682,5,main_object,4.0,focus is on nose which is a part of Saint Bernard
22,n02109525,247,1682,5,main_object,4.0,focus is on nose and mouth part of the saint bernard
23,n02109525,247,1682,5,main_object,5.0,focus is on face of Saint Bernard
63,n02109525,247,1682,5,main_object,5.0,focus is on nose which is a part of fSaint Bernard
186,n02109525,247,1682,5,main_object,5.0,focus is on nose and mouth of Saint Bernard.
6,n02109961,248,287,1,main_object,4.0,Focus is on the face or mouth of the huskies.
252,n02109961,248,287,1,main_object,4.0,Q1 response based on images 1-5
228,n02109961,248,287,1,main_object,5.0,The red area is focussed in an specific part of the face of the animal
125,n02109961,248,287,1,main_object,5.0,The red region in the Highlighted visual attributes focuses on the face of the Eskimo dog that is the main object.
176,n02109961,248,287,1,main_object,5.0,"The focus needs to be on the Eskimo dog, and the main focus is on some of the parts of the Eskimo dog."
125,n02109961,248,1092,2,main_object,4.0,The red region in the Highlighted visual attributes focuses on the nose of a Eskimo dog.
176,n02109961,248,1092,2,main_object,5.0,"The main focus is the eskimo dog, and in these images the main focus is right on the eskimo dog, which is useful and relevant."
6,n02109961,248,1092,2,main_object,4.0,Focus is mostly on the dog's face.
164,n02109961,248,1092,2,main_object,4.0,Focus is on the face or a body of a wolf.
185,n02109961,248,1092,2,main_object,4.0,Focus is on the face of the dog.
185,n02109961,248,1065,3,main_object,4.0,Body parts of the dog is highlights here.
170,n02109961,248,1065,3,main_object,5.0,In each image the red highlighted region is on a part of the dog.
233,n02109961,248,1065,3,main_object,3.0,Focus on the dog
252,n02109961,248,1065,3,main_object,4.0,Based on images 1-5.
6,n02109961,248,1065,3,main_object,4.0,Focus is on the head of the husky.
98,n02109961,248,829,4,main_object,5.0,"Focus is on some part of the dog in each image: nose and face of the dog, cheek of the dog, nose of the dog, eyes of the dog, nose of the dog."
135,n02109961,248,829,4,main_object,5.0,The red region focuses only on the predicted object but does not cover it fully.
252,n02109961,248,829,4,main_object,5.0,Focus is on the features.
6,n02109961,248,829,4,main_object,4.0,Focus is on the face and legs of the husky.
51,n02109961,248,829,4,main_object,5.0,the focus is on the hound dog's nose which is the main object
135,n02109961,248,103,5,main_object,5.0,The red region mainly focuses on the predicted object but doesn't cover it fully.
222,n02109961,248,103,5,main_object,3.0,focus is on the sones of the Eskimo dog
125,n02109961,248,103,5,main_object,4.0,The red region in the Highlighted visual attributes focuses on the nose of a Eskimo dog.
233,n02109961,248,103,5,main_object,3.0,Focus on the dog
6,n02109961,248,103,5,main_object,4.0,Focus is on the face of the husky.
264,n02110063,249,1092,1,main_object,4.0,focus is on eyes which is a part of dog
142,n02110063,249,1092,1,main_object,5.0,Focus is on the face of the Alaskan Malamute.
185,n02110063,249,1092,1,main_object,3.0,Red focus is on dog.
63,n02110063,249,1092,1,main_object,5.0,focus is on malamute dog
121,n02110063,249,1092,1,main_object,5.0,Focus is on face of malamute
107,n02110063,249,287,2,main_object,4.0,"Focus is on some part of the main object  malamute, malemute, Alaskan malamute, eyes mainly focus"
142,n02110063,249,287,2,main_object,5.0,Focus is on the face of the Alaskan malamute.
185,n02110063,249,287,2,main_object,4.0,Red focus is on dogs.
264,n02110063,249,287,2,main_object,4.0,focus is on eyes/nose which is a part of dog
63,n02110063,249,287,2,main_object,5.0,focus is on nose which is a part of Alaskan malamute
264,n02110063,249,1065,3,main_object,4.0,focus is on ears/neck which is a part of dog
185,n02110063,249,1065,3,main_object,3.0,Red focus is on dog.
52,n02110063,249,1065,3,main_object,4.0,focus is on face of malamute
19,n02110063,249,1065,3,main_object,5.0,The focus is on areas like the neck of the malamute but that is still part of it.
121,n02110063,249,1065,3,main_object,5.0,Focus is on face and legs of the malamute
185,n02110063,249,829,4,main_object,3.0,Red focus is on dog.
63,n02110063,249,829,4,main_object,4.0,focus is on Alaskan malamute
121,n02110063,249,829,4,main_object,5.0,Focus is on mouth and legs of the malamute
107,n02110063,249,829,4,main_object,4.0,"Focus is on some part of the main object malamute, malemute, Alaskan malamute face and leg part mainly focus"
234,n02110063,249,829,4,main_object,4.0,The main object is malamute whose some part got focus.
121,n02110063,249,704,5,main_object,5.0,Focus is on the body of malamute
69,n02110063,249,704,5,main_object,5.0,Focus is on the dog which is the main object.
264,n02110063,249,704,5,main_object,4.0,focus is on abdomen which is a part of dog
185,n02110063,249,704,5,main_object,3.0,Red focus is on dog.
142,n02110063,249,704,5,main_object,5.0,Focus is on the face and middle body of the Alaskan Malamute.
6,n02110185,250,287,1,main_object,5.0,The focus is on the eyes and face of the Siberian huskies in picture.
113,n02110185,250,287,1,main_object,5.0,Focus is mostly on the face around the eyes but also includes the muzzle
17,n02110185,250,287,1,main_object,5.0,Obviously It shows that the focus is completely on the main object.
125,n02110185,250,287,1,main_object,4.0,The red region in the Highlighted visual attributes focuses on the face of the Siberian husky dog.
255,n02110185,250,287,1,main_object,2.0,The Region is High lighted as dark and seperately because the red color is What dark and unique in hilly region
164,n02110185,250,1092,2,main_object,3.0,Focus is on the eyes of the husky dog.
125,n02110185,250,1092,2,main_object,4.0,The red region in the Highlighted visual attributes focuses on the eyes of the Siberian husky dog.
146,n02110185,250,1092,2,main_object,4.0,all the picture the red zone focused on the eyes of the serbian husky
6,n02110185,250,1092,2,main_object,4.0,Focus is on face of the husky
214,n02110185,250,1092,2,main_object,5.0,The red is on the eyes of the Siberian husky.
6,n02110185,250,1065,3,main_object,4.0,Focus is on the husky's ears and neck.
233,n02110185,250,1065,3,main_object,2.0,Focus on the dog
192,n02110185,250,1065,3,main_object,5.0,Focus is on the face of the husky.
252,n02110185,250,1065,3,main_object,4.0,Based on images 1-5.
133,n02110185,250,1065,3,main_object,5.0,"Focused om the animals fur. Its highlighted im different aread of the animal. All which is the fur. The sides, the rard and.even the.neck all highlighted, all fur."
252,n02110185,250,829,4,main_object,4.0,Focus is on features of the object.
135,n02110185,250,829,4,main_object,3.0,The red region focuses on some parts of the predicted object but also overlaps a lot with the background.
172,n02110185,250,829,4,separate_object,3.0,The area are all near the dogs feet and ground.
51,n02110185,250,829,4,main_object,5.0,The focus is directly on the husky's legs
164,n02110185,250,829,4,main_object,4.0,Focus is on the legs and mouth of the dog.
135,n02110185,250,1850,5,main_object,5.0,The red region mainly focuses on the predicted object but doesn't cover it fully.
125,n02110185,250,1850,5,main_object,5.0,The red region in the Highlighted visual attributes focuses on the eyes of a Siberian husky dog.
6,n02110185,250,1850,5,main_object,4.0,Focus is on the eyes of the husky.
222,n02110185,250,1850,5,main_object,5.0,Focus is on the eyes of the Siberian husky
233,n02110185,250,1850,5,main_object,2.0,Focus on the dog
185,n02110341,251,318,1,main_object,4.0,Red focus is on dog.
82,n02110341,251,318,1,main_object,3.0,Focus is behind the front elbow of the dalmatian.
52,n02110341,251,318,1,main_object,4.0,focus is on body of dalmatian
238,n02110341,251,318,1,main_object,4.0,"Focus is on the dalmatian, but image one is a bit inconsistent, which is why I chose only fairly confident."
234,n02110341,251,318,1,main_object,4.0,The main object is dalmatian whose some part got focus.
52,n02110341,251,1935,2,main_object,4.0,focus is on body of dalmatian
121,n02110341,251,1935,2,main_object,5.0,Focus is on thighs of dalmatian
185,n02110341,251,1935,2,main_object,3.0,Red focus is on dog.
82,n02110341,251,1935,2,main_object,4.0,Focus is on the elbow and thigh of the dalmatian.
234,n02110341,251,1935,2,main_object,4.0,The main object is dalmatian whose some part got focus.
234,n02110341,251,1700,3,main_object,4.0,The main object is dalmatian whose some part got focus.
52,n02110341,251,1700,3,main_object,4.0,focus is on eyes of dalmatian
63,n02110341,251,1700,3,main_object,5.0,focus is on face which is a part of carriage dog
185,n02110341,251,1700,3,main_object,3.0,Red focus is on dogs.
82,n02110341,251,1700,3,main_object,4.0,Focus is on the eyes of the dalmatian.
234,n02110341,251,508,4,main_object,4.0,The main object is dalmatian whose some part got focus.
140,n02110341,251,508,4,main_object,5.0,focus is on the dog
82,n02110341,251,508,4,main_object,4.0,Focus is on the neck of the dalmatian.
52,n02110341,251,508,4,main_object,4.0,focus is on body of dalmatian
238,n02110341,251,508,4,main_object,5.0,focus is on the body and head of the dalmatian.
185,n02110341,251,853,5,main_object,3.0,Red focus is on dog.
213,n02110341,251,853,5,main_object,4.0,Focus is on the dalmatian's torso.
52,n02110341,251,853,5,main_object,4.0,focus is on body of dalmatian
234,n02110341,251,853,5,main_object,4.0,The main object is dalmatian whose some part got focus.
82,n02110341,251,853,5,main_object,4.0,Focus is on the various parts of the dalmatian.
136,n02110627,252,271,1,main_object,4.0,focus is on mouth which is a part of affenpinscher
107,n02110627,252,271,1,main_object,4.0,Focus is on some part of the main object
82,n02110627,252,271,1,main_object,4.0,Focus is on the mouth of the monkey dog.
67,n02110627,252,271,1,main_object,2.0,Focus is on the face that is part of the monkey dog.
27,n02110627,252,271,1,main_object,5.0,"All the images are mainly focused on main object's body parts like nose, eyes, mouth."
82,n02110627,252,1059,2,main_object,4.0,Focus is on the thighs and loin rump of the monkey pinscher.
27,n02110627,252,1059,2,main_object,5.0,All the images are mainly focused on main object's body parts.
67,n02110627,252,1059,2,main_object,5.0,Focus is on the butt which is part of Monkey dog.
142,n02110627,252,1059,2,main_object,5.0,Focus is on the tail of the monkey dog.
107,n02110627,252,1059,2,main_object,5.0,Focus is on some part of the main object
63,n02110627,252,333,3,main_object,5.0,focus is on face of monkey dog
107,n02110627,252,333,3,main_object,4.0,Focus is on some part of the main object
65,n02110627,252,333,3,main_object,4.0,focus is on fur/hair of dog
